,player,xG,npxG,npG,goals,xA,assists,key_passes,shots,xGChain,xGBuildup,minutes,team_xGA,points,team_goals_conceded,team_goals_scored,yellow_cards,red_cards,saves,opponent,opponent_attack_strength,opponent_defense_strength
2659,Tyrone Mings,0,0,0,0,0,0,0,0,0,0,90,3.34385,1.0,2.0,0.0,0.0,0.0,0.0,12.0,1280.0,1340.0
2660,Tyrone Mings,0.08124493062496185,0.08124493062496185,0,0,0,0,0,1,0.04517466947436333,0.04517466947436333,90,2.46473,1.0,2.0,1.0,0.0,0.0,0.0,13.0,1250.0,1240.0
2661,Tyrone Mings,0,0,0,0,0,0,0,0,0,0,44,0.849086,-2.0,0.0,3.0,0.0,0.0,0.0,6.0,1120.0,1020.0
2662,Tyrone Mings,0,0,0,0,0.028868990018963814,0,1,0,0.8755571246147156,0.8466881513595581,90,0.0388442,5.0,0.0,3.0,1.0,1.0,0.0,18.0,1040.0,1050.0
2663,Tyrone Mings,0.10980715602636337,0.10980715602636337,0,0,0.07990755140781403,0,2,2,0.38866686820983887,0.30875933170318604,90,0.316737,6.0,0.0,0.0,0.0,0.0,0.0,4.0,1090.0,1080.0
2664,Tyrone Mings,0,0,0,0,0,0,0,0,0,0,90,1.1356,8.0,0.0,1.0,0.0,0.0,0.0,20.0,1120.0,1040.0
2665,Tyrone Mings,0,0,0,0,0,0,0,0,0.18681861460208893,0.18681861460208893,90,0.571633,1.0,2.0,1.0,0.0,0.0,0.0,19.0,1140.0,1260.0
2666,Tyrone Mings,0.425475537776947,0.425475537776947,0,0,0,0,0,1,0.10886838287115097,0.10886838287115097,90,1.50038,1.0,2.0,1.0,0.0,0.0,0.0,3.0,1190.0,1130.0
2667,Tyrone Mings,0,0,0,0,0,0,0,0,0.2472287118434906,0.2472287118434906,90,1.39037,6.0,0.0,3.0,0.0,0.0,0.0,1.0,1130.0,1220.0
2668,Tyrone Mings,0.45501601696014404,0.45501601696014404,1,1,0,0,0,3,0,0,90,1.00333,6.0,4.0,3.0,0.0,0.0,0.0,16.0,1110.0,1160.0
2669,Tyrone Mings,0,0,0,0,0.016419418156147003,0,1,0,0.17521321773529053,0.15879380702972412,90,2.37695,0.0,3.0,0.0,1.0,1.0,0.0,10.0,1150.0,1170.0
2670,Tyrone Mings,0,0,0,0,0,0,0,0,0.3061605989933014,0.3061605989933014,90,0.671595,7.0,0.0,1.0,0.0,0.0,0.0,9.0,1190.0,1150.0
2671,Tyrone Mings,0,0,0,0,0,0,0,0,0.4333525002002716,0.4333525002002716,90,1.65705,1.0,2.0,7.0,0.0,0.0,0.0,11.0,1210.0,1230.0
2672,Tyrone Mings,0.4671599268913269,0.4671599268913269,1,1,0,0,0,2,0.11964009702205658,0.11964009702205658,90,0.534675,12.0,0.0,3.0,1.0,1.0,0.0,8.0,1150.0,1040.0
2673,Tyrone Mings,0.014697369188070297,0.014697369188070297,0,0,0.05225217342376709,1,1,1,0.10059206932783127,0.10059206932783127,90,0.849709,10.0,0.0,1.0,0.0,0.0,0.0,15.0,1070.0,1010.0
2674,Ben Mee,0,0,0,0,0,0,0,0,0.019696101546287537,0.019696101546287537,90,2.87455,1.0,3.0,1.0,0.0,0.0,0.0,13.0,1250.0,1240.0
2675,Ben Mee,0.1552809476852417,0.1552809476852417,0,0,0,0,0,3,0.05148493871092796,0.05148493871092796,90,1.34279,1.0,2.0,1.0,0.0,0.0,0.0,14.0,1060.0,1110.0
2676,Ben Mee,0.01585167460143566,0.01585167460143566,0,0,0,0,0,1,0.07100925594568253,0.055157583206892014,90,2.40272,1.0,3.0,2.0,0.0,0.0,0.0,16.0,1030.0,1110.0
2677,Ben Mee,0.06921715289354324,0.06921715289354324,0,0,0,0,0,2,0,0,90,1.69849,2.0,1.0,2.0,0.0,0.0,0.0,7.0,1130.0,1200.0
2678,Ben Mee,0,0,0,0,0,0,0,0,0.3621920943260193,0.3621920943260193,90,2.53692,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1150.0,1210.0
2679,Ben Mee,0.02636929228901863,0.02636929228901863,0,0,0,0,0,1,0.059433579444885254,0.059433579444885254,90,1.24109,2.0,1.0,1.0,0.0,0.0,0.0,9.0,1150.0,1230.0
2680,Ben Mee,0,0,0,0,0,0,0,0,0,0,90,2.35788,0.0,4.0,0.0,0.0,0.0,0.0,17.0,1130.0,1250.0
2681,Ben Mee,0,0,0,0,0,0,0,0,0.14259667694568634,0.14259667694568634,90,1.71922,5.0,0.0,0.0,1.0,1.0,0.0,18.0,1000.0,1040.0
2682,Ben Mee,0,0,0,0,0.10404351353645325,0,2,0,0,0,85,0.645616,6.0,0.0,3.0,0.0,0.0,0.0,6.0,1030.0,1010.0
2683,Ben Mee,0.02242794632911682,0.02242794632911682,0,0,0,0,0,1,0.17087705433368683,0.17087705433368683,90,0.612682,1.0,1.0,1.0,1.0,1.0,0.0,3.0,1190.0,1130.0
2684,Ben Mee,0,0,0,0,0,0,0,0,0,0,90,2.12153,1.0,2.0,0.0,0.0,0.0,0.0,12.0,1320.0,1350.0
2685,Ben Mee,0,0,0,0,0,0,0,0,0,0,90,1.4405,1.0,2.0,0.0,0.0,0.0,0.0,5.0,1260.0,1250.0
2686,Ben Mee,0.3949088454246521,0.3949088454246521,1,1,0,0,0,1,0.04410140961408615,0.04410140961408615,90,2.70718,7.0,2.0,3.0,0.0,0.0,0.0,2.0,1140.0,1100.0
2687,Ben Mee,0,0,0,0,0,0,0,0,0,0,90,1.64907,7.0,0.0,1.0,0.0,0.0,0.0,11.0,1190.0,1300.0
2688,Ben Mee,0.1102788895368576,0.1102788895368576,0,0,0,0,0,1,0,0,90,1.73397,2.0,1.0,0.0,0.0,0.0,0.0,19.0,1140.0,1260.0
2689,Ben Mee,0.014010223560035229,0.014010223560035229,0,0,0.2373989373445511,0,1,1,0.014010223560035229,0,90,1.23996,2.0,1.0,0.0,0.0,0.0,0.0,13.0,1280.0,1310.0
2690,Ben Mee,0.13035830855369568,0.13035830855369568,1,1,0,0,0,2,0,0,90,0.492578,15.0,0.0,1.0,0.0,0.0,0.0,15.0,1070.0,1010.0
2691,Ben Mee,0.07764732092618942,0.07764732092618942,0,0,0.00784651841968298,0,1,1,0.14240047335624695,0.14240047335624695,90,2.13271,2.0,1.0,0.0,0.0,0.0,0.0,10.0,1060.0,1210.0
2692,Ben Mee,0,0,0,0,0,0,0,0,0.09206174314022064,0.09206174314022064,90,1.45722,2.0,1.0,2.0,0.0,0.0,0.0,20.0,1130.0,1120.0
2693,Ben Mee,0.05762558802962303,0.05762558802962303,0,0,0,0,0,1,0.09542085975408554,0.09542085975408554,90,1.81142,6.0,0.0,0.0,0.0,0.0,0.0,2.0,1120.0,1080.0
2694,Ben Mee,0.1156795397400856,0.1156795397400856,0,0,0,0,0,2,0.028489669784903526,0.016197293996810913,90,1.85362,7.0,0.0,1.0,0.0,0.0,0.0,1.0,1130.0,1220.0
2695,Ben Mee,0,0,0,0,0,0,0,0,0.06604751944541931,0.06604751944541931,90,2.28139,2.0,1.0,1.0,0.0,0.0,0.0,7.0,1100.0,1140.0
2696,Ben Mee,0,0,0,0,0,0,0,0,0.02665077894926071,0.02665077894926071,90,2.26129,0.0,5.0,0.0,0.0,0.0,0.0,12.0,1280.0,1340.0
2697,Ben Mee,0,0,0,0,0,0,0,0,0,0,90,1.28331,6.0,0.0,1.0,0.0,0.0,0.0,6.0,1120.0,1020.0
2698,Ben Mee,0.07444126158952713,0.07444126158952713,0,0,0,0,0,1,0,0,90,1.59022,8.0,0.0,0.0,0.0,0.0,0.0,3.0,1150.0,1100.0
2699,Johann Berg Gudmundsson,0,0,0,0,0.019696101546287537,0,1,0,0.2855912446975708,0.26589512825012207,89,2.87455,2.0,2.0,1.0,0.0,0.0,0.0,13.0,1250.0,1240.0
2700,Johann Berg Gudmundsson,0,0,0,0,0.09380093216896057,0,1,0,0.09380093216896057,0,90,1.34279,2.0,2.0,1.0,0.0,0.0,0.0,14.0,1060.0,1110.0
2701,Johann Berg Gudmundsson,0,0,0,0,0.43208450078964233,0,1,0,0.6138057708740234,0.1817212998867035,90,2.40272,2.0,3.0,2.0,0.0,0.0,0.0,16.0,1030.0,1110.0
2702,Johann Berg Gudmundsson,0.0765465795993805,0.0765465795993805,0,0,0.09094933420419693,0,1,2,0.3165591061115265,0.14906318485736847,69,1.69849,2.0,1.0,2.0,0.0,0.0,0.0,7.0,1130.0,1200.0
2703,Johann Berg Gudmundsson,0,0,0,0,0,0,0,0,0,0,69,2.53692,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1150.0,1210.0
2704,Johann Berg Gudmundsson,0,0,0,0,0,0,0,0,0,0,39,0.594471,1.0,0.0,1.0,0.0,0.0,0.0,8.0,1110.0,1060.0
2705,Johann Berg Gudmundsson,0.512668788433075,0.512668788433075,1,1,0,0,0,3,0.512668788433075,0.015103503130376339,73,0.645616,9.0,0.0,3.0,0.0,0.0,0.0,6.0,1030.0,1010.0
2706,Johann Berg Gudmundsson,0.0754242092370987,0.0754242092370987,1,1,0.07593932747840881,0,2,2,0.13504904508590698,0,90,0.612682,8.0,1.0,1.0,1.0,1.0,0.0,3.0,1190.0,1130.0
2707,Johann Berg Gudmundsson,0.006410233676433563,0.006410233676433563,0,0,0,0,0,1,0.04891552776098251,0.04250529408454895,90,2.12153,2.0,2.0,0.0,0.0,0.0,0.0,12.0,1320.0,1350.0
2708,Johann Berg Gudmundsson,0,0,0,0,0,0,0,0,0,0,27,1.4405,1.0,1.0,0.0,0.0,0.0,0.0,5.0,1260.0,1250.0
2709,Johann Berg Gudmundsson,0,0,0,0,0,0,0,0,0,0,29,2.70718,1.0,1.0,3.0,0.0,0.0,0.0,2.0,1140.0,1100.0
2710,Johann Berg Gudmundsson,0.10410936176776886,0.10410936176776886,0,0,0,0,0,1,0.18607346713542938,0.08196410536766052,24,1.64907,1.0,0.0,1.0,0.0,0.0,0.0,11.0,1190.0,1300.0
2711,Johann Berg Gudmundsson,0.046046182513237,0.046046182513237,0,0,0,0,0,2,0.046046182513237,0,47,1.73397,1.0,1.0,0.0,0.0,0.0,0.0,19.0,1140.0,1260.0
2712,Johann Berg Gudmundsson,0.022971851751208305,0.022971851751208305,0,0,0,0,0,1,0.12286178767681122,0.09988994151353836,90,1.23996,2.0,1.0,0.0,0.0,0.0,0.0,13.0,1280.0,1310.0
2713,Johann Berg Gudmundsson,0.28680768609046936,0.28680768609046936,0,0,0.05362372100353241,0,1,1,0.3582713305950165,0.017839938402175903,67,1.28331,3.0,0.0,1.0,0.0,0.0,0.0,6.0,1120.0,1020.0
2714,Johann Berg Gudmundsson,0.05036161467432976,0.05036161467432976,0,0,0,0,0,2,0.13251584768295288,0.08215422928333282,86,0.797344,2.0,1.0,0.0,0.0,0.0,0.0,17.0,1170.0,1290.0
2715,Johann Berg Gudmundsson,0.038253869861364365,0.038253869861364365,0,0,0.10262608528137207,0,1,1,0,0,71,0.731692,3.0,0.0,0.0,0.0,0.0,0.0,18.0,1040.0,1050.0
2716,Johann Berg Gudmundsson,0,0,0,0,0,0,0,0,0,0,18,1.95629,1.0,1.0,1.0,0.0,0.0,0.0,14.0,1050.0,1030.0
2717,Michy Batshuayi,0.06292817741632462,0.06292817741632462,1,1,0,0,0,1,0.06292817741632462,0,4,2.53386,6.0,0.0,1.0,0.0,0.0,0.0,7.0,1130.0,1200.0
2718,Michy Batshuayi,0,0,0,0,0,0,0,0,0.24924618005752563,0.24924618005752563,63,1.95502,2.0,3.0,0.0,0.0,0.0,0.0,4.0,1090.0,1080.0
2719,Michy Batshuayi,0,0,0,0,0.08737657219171524,0,1,0,0.08737657219171524,0,24,2.64769,1.0,0.0,0.0,0.0,0.0,0.0,10.0,1060.0,1210.0
2720,Michy Batshuayi,0.01157460268586874,0.01157460268586874,0,0,0,0,0,1,0.13657905161380768,0.12500444054603577,75,1.90755,2.0,1.0,2.0,0.0,0.0,0.0,14.0,1050.0,1030.0
2721,Michy Batshuayi,0.506585419178009,0.506585419178009,0,0,0.6197724938392639,0,2,2,1.126357913017273,0.025327278301119804,82,0.450907,2.0,0.0,1.0,0.0,0.0,0.0,20.0,1130.0,1120.0
2722,Michy Batshuayi,0.11096576601266861,0.11096576601266861,1,1,0,0,0,1,0.12817884981632233,0.01721307635307312,22,3.30321,6.0,0.0,2.0,0.0,0.0,0.0,19.0,1190.0,1290.0
2723,Michy Batshuayi,0,0,0,0,0,0,0,0,0,0,10,0.961088,1.0,1.0,0.0,0.0,0.0,0.0,12.0,1280.0,1340.0
2724,Michy Batshuayi,0,0,0,0,0.031088553369045258,0,2,0,0.17167291045188904,0.1533956229686737,11,4.58214,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1120.0,1080.0
2725,Michy Batshuayi,0,0,0,0,0,0,0,0,0,0,19,2.86902,1.0,2.0,0.0,0.0,0.0,0.0,11.0,1210.0,1230.0
2726,Michy Batshuayi,0,0,0,0,0,0,0,0,0,0,7,0.567234,1.0,0.0,5.0,0.0,0.0,0.0,18.0,1040.0,1050.0
2727,Michy Batshuayi,0,0,0,0,0.09245601296424866,0,1,0,0.09245601296424866,0,7,1.27929,1.0,2.0,0.0,0.0,0.0,0.0,14.0,1060.0,1110.0
2728,Michy Batshuayi,0.2557987570762634,0.2557987570762634,0,0,0.07657446712255478,0,2,2,0.3729889988899231,0.040615763515233994,90,1.75343,2.0,1.0,0.0,0.0,0.0,0.0,4.0,1040.0,1040.0
2729,Michy Batshuayi,0.15865367650985718,0.15865367650985718,0,0,0,0,0,1,0.2268775999546051,0.06822392344474792,86,1.34895,2.0,2.0,0.0,0.0,0.0,0.0,20.0,1120.0,1040.0
2730,Michy Batshuayi,0.23355531692504883,0.23355531692504883,0,0,0.7474531531333923,1,1,3,1.0302611589431763,0.7967057824134827,90,1.05258,5.0,1.0,2.0,0.0,0.0,0.0,8.0,1150.0,1040.0
2731,Michy Batshuayi,0,0,0,0,0,0,0,0,0,0,84,1.0935,5.0,0.0,1.0,0.0,0.0,0.0,3.0,1190.0,1130.0
2732,Michy Batshuayi,0,0,0,0,0,0,0,0,0,0,11,2.27189,1.0,0.0,1.0,0.0,0.0,0.0,7.0,1100.0,1140.0
2733,Michy Batshuayi,0.02308344841003418,0.02308344841003418,0,0,0,0,0,1,0.02308344841003418,0,5,1.09737,1.0,0.0,3.0,0.0,0.0,0.0,13.0,1250.0,1240.0
2734,Harry Maguire,0.04058477282524109,0.04058477282524109,0,0,0,0,0,1,0.9857643246650696,0.9857643246650696,90,0.959804,2.0,1.0,3.0,0.0,0.0,0.0,4.0,1090.0,1080.0
2735,Harry Maguire,0,0,0,0,0,0,0,0,0.4327167272567749,0.4327167272567749,90,0.921801,1.0,1.0,3.0,1.0,1.0,0.0,17.0,1130.0,1250.0
2736,Harry Maguire,0.012808937579393387,0.012808937579393387,0,0,0,0,0,1,0.17008328437805176,0.17008328437805176,90,1.41071,2.0,1.0,2.0,0.0,0.0,0.0,3.0,1190.0,1130.0
2737,Harry Maguire,0,0,0,0,0,0,0,0,0.7268105149269104,0.7268105149269104,90,0.463737,8.0,0.0,1.0,0.0,0.0,0.0,19.0,1190.0,1290.0
2738,Harry Maguire,0,0,0,0,0,0,0,0,0.08292050659656525,0.08292050659656525,90,1.27561,5.0,0.0,2.0,1.0,1.0,0.0,12.0,1280.0,1340.0
2739,Harry Maguire,0.02284710295498371,0.02284710295498371,0,0,0,0,0,1,0.17357975244522095,0.17357975244522095,90,0.742397,8.0,0.0,0.0,0.0,0.0,0.0,6.0,1030.0,1010.0
2740,Harry Maguire,0,0,0,0,0,0,0,0,0.019558336585760117,0.019558336585760117,90,1.17294,5.0,0.0,0.0,1.0,1.0,0.0,5.0,1260.0,1250.0
2741,Harry Maguire,0.11459336429834366,0.11459336429834366,0,0,0.07048455625772476,1,2,2,0.2310703992843628,0.2310703992843628,90,0.341778,5.0,1.0,3.0,0.0,0.0,0.0,14.0,1060.0,1110.0
2742,Harry Maguire,0.042948633432388306,0.042948633432388306,0,0,0.08012378215789795,0,1,1,0.20976142585277557,0.20976142585277557,90,0.945964,2.0,1.0,1.0,0.0,0.0,0.0,18.0,1040.0,1050.0
2743,Harry Maguire,0.028496230021119118,0.028496230021119118,0,0,0,0,0,1,0.3943285048007965,0.3943285048007965,90,1.5571,1.0,3.0,3.0,0.0,0.0,0.0,7.0,1100.0,1140.0
2744,Harry Maguire,0,0,0,0,0,0,0,0,1.7448463439941406,1.7448463439941406,90,0.507893,5.0,0.0,9.0,1.0,1.0,0.0,16.0,1110.0,1160.0
2745,Harry Maguire,0.014780809171497822,0.014780809171497822,0,0,0,0,0,1,0.5561152100563049,0.5561152100563049,90,0.747166,5.0,0.0,0.0,1.0,1.0,0.0,1.0,1130.0,1220.0
2746,Harry Maguire,0.0853097140789032,0.0853097140789032,1,1,0,0,0,2,0.18876919150352478,0.18876919150352478,90,0.689548,8.0,2.0,1.0,0.0,0.0,0.0,15.0,1070.0,1010.0
2747,Harry Maguire,0.1167895495891571,0.1167895495891571,0,0,0.03091820701956749,0,1,2,0.1355125457048416,0.1355125457048416,90,0.753669,2.0,1.0,2.0,0.0,0.0,0.0,8.0,1150.0,1040.0
2748,Harry Maguire,0,0,0,0,0,0,0,0,0.48609915375709534,0.48609915375709534,90,1.20205,7.0,0.0,0.0,0.0,0.0,0.0,11.0,1190.0,1300.0
2749,Harry Maguire,0,0,0,0,0,0,0,0,0.038622185587882996,0.038622185587882996,90,0.648582,6.0,0.0,1.0,0.0,0.0,0.0,4.0,1040.0,1040.0
2750,Harry Maguire,0.07821117341518402,0.07821117341518402,0,0,0,0,0,1,0.20632252097129822,0.20632252097129822,90,1.56434,1.0,1.0,2.0,1.0,1.0,0.0,2.0,1140.0,1100.0
2751,Harry Maguire,0,0,0,0,0,0,0,0,0.13106755912303925,0.13106755912303925,90,0.411046,7.0,0.0,1.0,0.0,0.0,0.0,20.0,1130.0,1120.0
2752,Harry Maguire,0.04763969033956528,0.04763969033956528,0,0,0,0,0,1,0.40202316641807556,0.40202316641807556,90,1.0396,1.0,2.0,2.0,0.0,0.0,0.0,9.0,1190.0,1150.0
2753,Harry Maguire,0.0530879944562912,0.0530879944562912,0,0,0,0,0,3,0.3285005986690521,0.3285005986690521,90,1.63467,1.0,2.0,6.0,0.0,0.0,0.0,10.0,1150.0,1170.0
2754,Harry Maguire,0,0,0,0,0,0,0,0,0.2442883849143982,0.2442883849143982,90,1.23525,1.0,2.0,3.0,0.0,0.0,0.0,15.0,1020.0,1000.0
2755,Harry Maguire,0.01805087924003601,0.01805087924003601,0,0,0,0,0,1,0.07959500700235367,0.07959500700235367,90,1.28434,5.0,0.0,0.0,1.0,1.0,0.0,12.0,1320.0,1350.0
2756,Harry Maguire,0.012088019400835037,0.012088019400835037,0,0,0,0,0,1,1.4422969818115234,1.4302089214324951,90,2.53006,2.0,1.0,3.0,0.0,0.0,0.0,19.0,1140.0,1260.0
2757,Harry Maguire,0.03072589822113514,0.03072589822113514,0,0,0,0,0,1,0.39571329951286316,0.39571329951286316,90,0.498783,1.0,2.0,3.0,0.0,0.0,0.0,16.0,1030.0,1110.0
2758,Harry Maguire,0.1775316298007965,0.1775316298007965,0,0,0,0,0,2,0.5730976462364197,0.5730976462364197,90,0.438646,6.0,0.0,1.0,0.0,0.0,0.0,18.0,1000.0,1040.0
2759,Harry Maguire,0.07975029945373535,0.07975029945373535,0,0,0,0,0,1,0.8364076018333435,0.8364076018333435,90,0.376464,2.0,1.0,3.0,0.0,0.0,0.0,7.0,1130.0,1200.0
2760,Harry Maguire,0.21167655289173126,0.21167655289173126,0,0,0.027305038645863533,0,1,4,0.05417235195636749,0,90,0.998072,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1150.0,1210.0
2761,Harry Maguire,0.013151735998690128,0.013151735998690128,0,0,0.058860283344984055,0,1,1,0.18291477859020233,0.18291477859020233,90,0.219906,7.0,0.0,0.0,0.0,0.0,0.0,5.0,1300.0,1310.0
2762,Harry Maguire,0.07153108716011047,0.07153108716011047,1,1,0,0,0,3,0.30352383852005005,0.2843785881996155,90,0.867496,8.0,1.0,4.0,0.0,0.0,0.0,14.0,1050.0,1030.0
2763,Harry Maguire,0,0,0,0,0,0,0,0,0,0,90,3.3017,-1.0,6.0,1.0,0.0,0.0,0.0,17.0,1170.0,1290.0
2764,Harry Maguire,0.04104301705956459,0.04104301705956459,0,0,0,0,0,1,0.5590371489524841,0.5590371489524841,90,2.97659,4.0,2.0,3.0,0.0,0.0,0.0,3.0,1150.0,1100.0
2765,Harry Maguire,0.014472168870270252,0.014472168870270252,0,0,0,0,0,1,0.30862390995025635,0.30862390995025635,90,1.91456,0.0,3.0,1.0,1.0,1.0,0.0,6.0,1120.0,1020.0
2766,Abdoulaye Doucouré,0,0,0,0,0.018441177904605865,0,1,0,0.1502845585346222,0.13184337317943573,65,1.02038,3.0,0.0,1.0,0.0,0.0,0.0,18.0,1040.0,1050.0
2767,Abdoulaye Doucouré,0,0,0,0,0,0,0,0,0.6845400929450989,0.6845400929450989,90,0.665743,3.0,0.0,1.0,0.0,0.0,0.0,16.0,1110.0,1160.0
2768,Abdoulaye Doucouré,0.0330696776509285,0.0330696776509285,0,0,0.057950735092163086,0,1,1,0.4116359055042267,0.3536851704120636,90,1.54046,3.0,0.0,2.0,0.0,0.0,0.0,11.0,1190.0,1300.0
2769,Abdoulaye Doucouré,0,0,0,0,0,0,0,0,0,0,90,1.23218,1.0,3.0,1.0,1.0,1.0,0.0,12.0,1320.0,1350.0
2770,Abdoulaye Doucouré,0,0,0,0,0,0,0,0,0.11297649890184402,0.11297649890184402,90,2.55085,2.0,2.0,0.0,0.0,0.0,0.0,8.0,1110.0,1060.0
2771,Abdoulaye Doucouré,0.6114954352378845,0.6114954352378845,1,1,0.08262842893600464,1,1,1,0.6941238641738892,0,82,1.71769,10.0,3.0,3.0,0.0,0.0,0.0,13.0,1250.0,1240.0
2772,Abdoulaye Doucouré,0,0,0,0,0.6106812357902527,0,2,0,0.6106812357902527,0.05536303296685219,90,1.14303,2.0,1.0,2.0,0.0,0.0,0.0,10.0,1060.0,1210.0
2773,Abdoulaye Doucouré,0,0,0,0,0.15231339633464813,0,2,0,0.16889216005802155,0.01657877489924431,90,2.08832,2.0,2.0,0.0,0.0,0.0,0.0,14.0,1060.0,1110.0
2774,Abdoulaye Doucouré,0,0,0,0,0,0,0,0,0.206522136926651,0.206522136926651,90,0.852495,1.0,1.0,2.0,1.0,1.0,0.0,20.0,1120.0,1040.0
2775,Abdoulaye Doucouré,0.03736460953950882,0.03736460953950882,0,0,0,0,0,2,0.08841720968484879,0.08841720968484879,90,1.19713,2.0,1.0,0.0,0.0,0.0,0.0,19.0,1190.0,1290.0
2776,Abdoulaye Doucouré,0,0,0,0,0.11083870381116867,1,1,0,0.17394129931926727,0.063102588057518,90,1.25106,6.0,0.0,1.0,0.0,0.0,0.0,15.0,1020.0,1000.0
2777,Abdoulaye Doucouré,0,0,0,0,0,0,0,0,0.05148295685648918,0.05148295685648918,90,1.25206,2.0,1.0,2.0,0.0,0.0,0.0,1.0,1150.0,1210.0
2778,Abdoulaye Doucouré,0.022356737405061722,0.022356737405061722,0,0,0,0,0,1,0.13247281312942505,0.13247281312942505,90,0.83883,3.0,0.0,2.0,0.0,0.0,0.0,9.0,1190.0,1150.0
2779,Abdoulaye Doucouré,0,0,0,0,0,0,0,0,0.05877305567264557,0.05877305567264557,90,1.00627,2.0,0.0,1.0,1.0,1.0,0.0,5.0,1300.0,1310.0
2780,Abdoulaye Doucouré,0,0,0,0,0.06490018963813782,0,2,0,0.14346876740455627,0.14346876740455627,84,0.730434,2.0,1.0,1.0,0.0,0.0,0.0,4.0,1040.0,1040.0
2781,Abdoulaye Doucouré,0.3488890826702118,0.3488890826702118,0,0,0,0,0,1,0.41749730706214905,0.06860822439193726,90,3.11324,2.0,1.0,0.0,0.0,0.0,0.0,10.0,1150.0,1170.0
2782,Abdoulaye Doucouré,0.5784505605697632,0.5784505605697632,1,1,0.056663528084754944,0,1,1,1.5546761751174927,0.9762256145477295,90,1.87028,9.0,2.0,3.0,0.0,0.0,0.0,8.0,1150.0,1040.0
2783,Abdoulaye Doucouré,0.19664645195007324,0.19664645195007324,0,0,0,0,0,3,0.24022024869918823,0.04357380419969559,90,1.59642,1.0,3.0,1.0,1.0,1.0,0.0,13.0,1280.0,1310.0
2784,Abdoulaye Doucouré,0.14000357687473297,0.14000357687473297,0,0,0,0,0,2,0.2589159905910492,0.1929916888475418,90,2.6311,1.0,2.0,1.0,1.0,1.0,0.0,14.0,1050.0,1030.0
2785,Abdoulaye Doucouré,0.014168237335979939,0.014168237335979939,0,0,0,0,0,1,0.06971462070941925,0.06971462070941925,59,0.74151,1.0,2.0,0.0,0.0,0.0,0.0,16.0,1030.0,1110.0
2786,Abdoulaye Doucouré,0.013977247290313244,0.013977247290313244,0,0,0.11680063605308533,0,1,1,0.15744547545909882,0.1434682309627533,81,2.49492,2.0,2.0,2.0,0.0,0.0,0.0,11.0,1210.0,1230.0
2787,Abdoulaye Doucouré,0,0,0,0,0.7526630163192749,1,3,0,0.8288142681121826,0.6390629410743713,90,1.16568,5.0,2.0,4.0,0.0,0.0,0.0,3.0,1190.0,1130.0
2788,Abdoulaye Doucouré,0.13667574524879456,0.13667574524879456,0,0,0,0,0,1,0.628084123134613,0.4914083480834961,90,0.443115,2.0,1.0,2.0,0.0,0.0,0.0,6.0,1030.0,1010.0
2789,Abdoulaye Doucouré,0,0,0,0,0,0,0,0,1.0073870420455933,1.0073870420455933,68,0.315347,1.0,2.0,5.0,1.0,1.0,0.0,18.0,1000.0,1040.0
2790,Abdoulaye Doucouré,0,0,0,0,0.20570805668830872,0,4,0,0.41117775440216064,0.2971990406513214,90,0.822944,3.0,0.0,1.0,0.0,0.0,0.0,17.0,1130.0,1250.0
2791,Matt Phillips,0.47674381732940674,0.47674381732940674,1,1,0.15405243635177612,0,2,2,1.072160243988037,0.5336239337921143,90,1.5002,8.0,0.0,3.0,0.0,0.0,0.0,16.0,1110.0,1160.0
2792,Matt Phillips,0.023688917979598045,0.023688917979598045,0,0,0,0,0,1,0.1029403805732727,0.07925146818161011,90,2.55917,2.0,2.0,5.0,0.0,0.0,0.0,5.0,1260.0,1250.0
2793,Matt Phillips,0.10133843123912811,0.10133843123912811,0,0,0.053929317742586136,0,1,2,0.20268665254116058,0.04741891101002693,73,1.30694,2.0,1.0,0.0,0.0,0.0,0.0,6.0,1030.0,1010.0
2794,Matt Phillips,0.517924427986145,0.517924427986145,0,0,0.06564738601446152,0,1,2,0.5408080220222473,0.022883623838424683,84,0.454577,3.0,0.0,0.0,0.0,0.0,0.0,14.0,1060.0,1110.0
2795,Matt Phillips,0.06480704993009567,0.06480704993009567,0,0,0.09456838667392731,0,1,2,0.15937544405460358,0,79,1.40789,2.0,1.0,0.0,0.0,0.0,0.0,7.0,1100.0,1140.0
2796,Matt Phillips,0,0,0,0,0,0,0,0,0,0,76,3.12111,3.0,0.0,1.0,0.0,0.0,0.0,3.0,1190.0,1130.0
2797,Matt Phillips,0,0,0,0,0,0,0,0,0.016657430678606033,0.016657430678606033,31,0.535153,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1040.0,1040.0
2798,Matt Phillips,0,0,0,0,0,0,0,0,0,0,1,0.423885,1.0,0.0,1.0,0.0,0.0,0.0,13.0,1280.0,1310.0
2799,Matt Phillips,0,0,0,0,0.08714009821414948,0,1,0,0,0,20,1.92997,1.0,0.0,0.0,0.0,0.0,0.0,17.0,1130.0,1250.0
2800,Matt Phillips,1.032489538192749,1.032489538192749,1,1,0.4467107951641083,0,1,2,1.393963098526001,0.4467107951641083,76,1.35804,9.0,2.0,1.0,0.0,0.0,0.0,15.0,1020.0,1000.0
